living_area,year_built,beds,full_bath,half_bath,property_type,list_price,list_price_per_sq_ft,sold_price,sold_price_per_sq_ft,living_area_above_ground,price_per_sq_ft,list_date,closing_date
"1,645",1995,3,2,1,Detached,"$199,900.00",$121.52,"$199,000.00",$120.97,"1,645",$120.97,3/7/2006,4/21/2006
"1,896",2001,3,2,1,Attached,"$199,900.00",$105.43,"$199,000.00",$104.96,"1,896",$104.96,12/17/2004,6/3/2005
"1,800",1994,3,2,1,Detached,"$200,000.00",$111.11,"$199,250.00",$110.69,"1,800",$110.69,6/10/2005,7/28/2005
"1,946",2004,3,2,1,Attached,"$209,311.00",$107.56,"$199,311.00",$102.42,"1,946",$102.42,6/8/2004,8/13/2004
"1,742",2006,3,2,2,Attached,"$211,865.00",$121.62,"$199,395.00",$114.46,"1,742",$114.46,9/12/2006,3/1/2007
"2,082",1998,2,2,1,Attached,"$209,900.00",$100.82,"$199,400.00",$95.77,"2,082",$95.77,11/20/2003,7/30/2004
"1,367",1997,3,2,1,Detached,"$199,900.00",$146.23,"$199,400.00",$145.87,"1,367",$145.87,6/14/2007,9/4/2007
"2,024",2006,3,3,1,Attached,"$199,900.00",$98.76,"$199,425.00",$98.53,"2,024",$98.53,2/9/2009,5/4/2009
"1,217",2009,2,2,0,Detached,"$220,350.00",$181.06,"$199,494.00",$163.92,"1,217",$163.92,8/30/2009,10/26/2009
"1,660",2003,3,2,1,Attached,"$210,000.00",$126.51,"$199,500.00",$120.18,"1,660",$120.18,3/22/2013,5/1/2013
"1,853",2007,3,2,1,Attached,"$206,000.00",$111.17,"$199,500.00",$107.66,"1,853",$107.66,7/3/2013,8/15/2013
"1,800",1991,3,2,1,Detached,"$199,500.00",$110.83,"$199,500.00",$110.83,"1,800",$110.83,1/4/2003,1/30/2003
"1,718",1994,3,2,1,Detached,"$203,000.00",$118.16,"$199,500.00",$116.12,"1,718",$116.12,1/25/2005,2/17/2005
"1,959",2006,3,3,1,Attached,"$199,600.00",$101.89,"$199,592.00",$101.89,"1,959",$101.88,5/30/2006,2/3/2007
"1,959",2006,4,3,1,Attached,"$212,900.00",$108.68,"$199,648.00",$101.91,"1,959",$101.91,2/12/2008,3/27/2008
"1,959",2008,4,3,1,Attached,"$209,900.00",$107.15,"$199,649.00",$101.91,"1,959",$101.91,2/3/2008,3/27/2008
"1,741",2006,4,3,1,Attached,"$217,370.00",$124.85,"$199,750.00",$114.73,"1,741",$114.73,9/8/2006,3/1/2007
"1,633",2009,3,2,1,Attached,"$199,900.00",$122.41,"$199,900.00",$122.41,"1,633",$122.41,9/10/2014,10/9/2014
"1,821",2009,3,2,1,Attached,"$206,583.00",$113.44,"$199,900.00",$109.78,"1,821",$109.77,4/13/2009,7/21/2009
"1,785",2009,3,2,1,Attached,"$212,000.00",$118.77,"$199,900.00",$111.99,"1,785",$111.99,12/27/2009,4/15/2010
"1,661",2009,3,2,1,Attached,"$191,900.00",$115.53,"$199,900.00",$120.35,"1,661",$120.35,7/15/2009,11/16/2009
"1,564",2011,3,2,1,Attached,"$205,785.00",$131.58,"$199,900.00",$127.81,"1,564",$127.81,4/19/2011,5/31/2011
"1,790",2007,2,2,1,Attached,"$199,900.00",$111.68,"$199,900.00",$111.68,"1,790",$111.68,7/1/2009,9/30/2009
"1,915",2002,3,2,1,Attached,"$205,900.00",$107.52,"$199,900.00",$104.39,"1,915",$104.39,5/24/2005,7/22/2005
"1,380",2007,2,2,1,Attached,"$199,900.00",$144.86,"$199,900.00",$144.86,"1,380",$144.86,5/11/2017,6/16/2017
"2,032",1994,3,2,1,Detached,"$199,900.00",$98.38,"$199,900.00",$98.38,"2,032",$98.38,5/26/2004,7/16/2004
"2,034",2004,3,2,1,Condo,"$199,900.00",$98.28,"$199,900.00",$98.28,"2,034",$98.28,3/26/2004,8/30/2005
"1,400",2004,3,2,0,Condo,"$199,900.00",$142.79,"$199,900.00",$142.79,"1,400",$142.79,4/17/2004,11/10/2005
"1,400",2004,3,2,0,Condo,"$199,900.00",$142.79,"$199,900.00",$142.79,"1,400",$142.79,4/26/2004,1/6/2006
"1,400",2004,3,2,0,Condo,"$199,900.00",$142.79,"$199,900.00",$142.79,"1,400",$142.79,4/27/2004,9/14/2005
"1,393",2009,2,2,0,Attached,"$205,900.00",$147.81,"$199,900.00",$143.50,"1,393",$143.50,9/9/2009,12/22/2009
"2,000",1994,3,2,1,Detached,"$199,900.00",$99.95,"$199,900.00",$99.95,"2,000",$99.95,1/9/2005,5/2/2005
"1,838",2006,3,2,1,Condo,"$199,900.00",$108.76,"$199,900.00",$108.76,"1,838",$108.76,1/30/2007,5/25/2007
"1,815",1997,3,2,1,Detached,"$199,900.00",$110.14,"$199,900.00",$110.14,"1,815",$110.14,5/12/2005,7/22/2005
"1,838",2006,3,2,1,Condo,"$199,900.00",$108.76,"$199,900.00",$108.76,"1,838",$108.76,1/15/2007,6/12/2007
"1,552",1997,3,2,1,Detached,"$199,900.00",$128.80,"$199,900.00",$128.80,"1,552",$128.80,1/16/2006,3/13/2006
"1,900",2005,3,2,1,Condo,"$199,900.00",$105.21,"$199,900.00",$105.21,"1,900",$105.21,3/21/2005,11/20/2006
"1,838",2006,3,2,1,Condo,"$199,900.00",$108.76,"$199,900.00",$108.76,"1,838",$108.76,3/29/2005,10/31/2006
"1,951",2009,3,2,1,Attached,"$215,371.00",$110.39,"$199,990.00",$102.51,"1,951",$102.51,4/28/2009,6/26/2009
"2,020",2007,3,3,1,Attached,"$209,900.00",$103.91,"$200,000.00",$99.01,"2,020",$99.01,8/27/2008,4/28/2009
"1,634",2013,3,2,1,Attached,"$208,590.00",$127.66,"$200,000.00",$122.40,"1,634",$122.40,12/7/2013,2/27/2014
"1,500",1996,3,2,0,Attached,"$210,000.00",$140.00,"$200,000.00",$133.33,"1,500",$133.33,5/14/2009,6/26/2009
"1,646",2006,2,2,1,Attached,"$204,500.00",$124.24,"$200,000.00",$121.51,"1,646",$121.51,10/15/2014,4/22/2015
"1,668",2002,3,2,1,Attached,"$204,000.00",$122.30,"$200,000.00",$119.90,"1,668",$119.90,6/17/2006,7/25/2006
"1,889",2006,3,2,2,Attached,"$209,900.00",$111.12,"$200,000.00",$105.88,"1,889",$105.88,3/26/2011,5/20/2011
"1,800",2009,3,2,1,Attached,"$209,900.00",$116.61,"$200,000.00",$111.11,"1,800",$111.11,11/30/2012,1/16/2013
"2,085",2006,3,3,1,Attached,"$202,900.00",$97.31,"$200,000.00",$95.92,"2,085",$95.92,8/1/2014,12/5/2014
"1,883",1999,3,2,1,Attached,"$200,000.00",$106.21,"$200,000.00",$106.21,"1,883",$106.21,6/21/2013,7/31/2013
"1,744",2008,2,2,1,Attached,"$199,900.00",$114.62,"$200,000.00",$114.68,"1,744",$114.68,4/10/2015,5/15/2015
"1,695",2008,2,2,1,Attached,"$203,294.00",$119.94,"$200,000.00",$117.99,"1,695",$117.99,1/13/2008,6/16/2008
"1,625",2007,2,2,1,Attached,"$188,147.00",$115.78,"$200,000.00",$123.08,"1,625",$123.08,8/3/2007,11/30/2007
"1,954",2006,3,2,1,Attached,"$209,900.00",$107.42,"$200,000.00",$102.35,"1,954",$102.35,2/7/2011,6/14/2011
"1,875",2008,3,2,1,Attached,"$205,000.00",$109.33,"$200,000.00",$106.67,"1,875",$106.67,3/28/2013,5/17/2013
"1,391",2000,2,2,0,Attached,"$205,000.00",$147.38,"$200,000.00",$143.78,"1,391",$143.78,4/30/2013,7/11/2013
"1,625",2007,3,2,1,Attached,"$195,000.00",$120.00,"$200,000.00",$123.08,"1,625",$123.08,5/5/2016,6/28/2016
"1,588",2006,3,2,1,Attached,"$189,900.00",$119.58,"$200,000.00",$125.94,"1,588",$125.94,3/30/2016,4/27/2016
"1,917",2005,4,3,1,Attached,"$203,990.00",$106.41,"$200,000.00",$104.33,"1,917",$104.33,9/20/2005,1/31/2006
"1,562",1996,2,2,0,Attached,"$200,000.00",$128.04,"$200,000.00",$128.04,"1,562",$128.04,9/19/2005,11/14/2005
"1,938",2008,3,2,1,Attached,"$204,900.00",$105.73,"$200,000.00",$103.20,"1,938",$103.20,4/12/2013,6/14/2013
"1,800",2010,3,2,1,Attached,"$205,000.00",$113.89,"$200,000.00",$111.11,"1,800",$111.11,5/1/2010,1/10/2011
"1,806",2007,2,3,1,Attached,"$199,000.00",$110.19,"$200,000.00",$110.74,"1,806",$110.74,3/13/2015,4/22/2015
"1,959",2007,3,2,1,Attached,"$214,900.00",$109.70,"$200,000.00",$102.09,"1,959",$102.09,11/7/2007,2/28/2008
"1,742",2007,3,3,1,Attached,"$223,928.00",$128.55,"$200,000.00",$114.81,"1,742",$114.81,5/30/2007,8/9/2007
"1,480",2009,2,2,1,Attached,"$199,900.00",$135.07,"$200,000.00",$135.14,"1,480",$135.14,9/19/2018,11/7/2018
"1,504",2010,2,2,1,Attached,"$215,000.00",$142.95,"$200,000.00",$132.98,"1,504",$132.98,11/10/2016,1/20/2017
"1,363",2005,2,2,1,Condo,"$207,000.00",$151.87,"$200,000.00",$146.74,"1,363",$146.74,8/14/2019,11/26/2019
"1,049",2008,1,1,1,Condo,"$190,000.00",$181.12,"$200,000.00",$190.66,"1,049",$190.66,4/1/2021,6/15/2021
"1,680",1995,3,2,0,Manufactured,"$225,000.00",$133.93,"$200,000.00",$119.05,"1,680",$119.05,11/9/2017,12/5/2017
"1,614",2010,3,2,1,Detached,"$207,590.00",$128.62,"$200,000.00",$123.92,"1,614",$123.92,2/7/2010,7/30/2010
"1,520",1996,3,2,1,Detached,"$199,900.00",$131.51,"$200,000.00",$131.58,"1,520",$131.58,8/23/2013,9/27/2013
"1,403",2003,3,2,0,Detached,"$200,000.00",$142.55,"$200,000.00",$142.55,"1,403",$142.55,9/24/2009,4/11/2011
"1,685",1996,3,2,1,Detached,"$205,000.00",$121.66,"$200,000.00",$118.69,"1,685",$118.69,1/16/2009,3/27/2009
"1,366",1995,3,2,1,Detached,"$205,000.00",$150.07,"$200,000.00",$146.41,"1,366",$146.41,6/21/2008,12/17/2008
"1,475",1994,3,2,1,Detached,"$204,900.00",$138.92,"$200,000.00",$135.59,"1,475",$135.59,2/8/2008,6/13/2008
"1,405",1996,3,2,1,Detached,"$200,000.00",$142.35,"$200,000.00",$142.35,"1,405",$142.35,11/24/2014,12/31/2014
"2,035",2006,3,2,1,Detached,"$232,332.00",$114.17,"$200,000.00",$98.28,"2,035",$98.28,10/12/2006,11/6/2006
"1,500",1996,3,2,1,Detached,"$199,900.00",$133.27,"$200,000.00",$133.33,"1,500",$133.33,7/5/2006,8/7/2006
"1,860",1993,3,2,1,Detached,"$199,995.00",$107.52,"$200,000.00",$107.53,"1,860",$107.53,10/2/2005,4/20/2006
"1,405",2003,3,2,0,Detached,"$209,900.00",$149.40,"$200,000.00",$142.35,"1,405",$142.35,8/10/2005,10/27/2005
"1,458",1977,3,2,0,Detached,"$187,900.00",$128.88,"$200,000.00",$137.17,"1,458",$137.17,12/9/2015,1/29/2016
"1,665",1980,3,2,0,Detached,"$210,000.00",$126.13,"$200,000.00",$120.12,"1,665",$120.12,11/21/2004,2/15/2005
"1,288",1959,2,1,0,Detached,"$260,000.00",$201.86,"$200,000.00",$155.28,"1,288",$155.28,11/13/2004,7/9/2005
"1,713",2003,3,2,1,Detached,"$206,678.00",$120.65,"$200,000.00",$116.75,"1,713",$116.75,9/15/2003,12/26/2003
"2,024",1993,4,2,1,Detached,"$200,000.00",$98.81,"$200,000.00",$98.81,"2,024",$98.81,7/14/2003,8/29/2003
"1,967",1995,3,2,1,Detached,"$205,000.00",$104.22,"$200,000.00",$101.68,"1,967",$101.68,4/21/2003,8/8/2003
"2,500",1993,4,2,1,Detached,"$205,000.00",$82.00,"$200,000.00",$80.00,"2,500",$80.00,7/7/2002,12/13/2002
"1,400",2007,2,2,0,Condo,"$197,000.00",$140.71,"$200,000.00",$142.86,"1,400",$142.86,3/23/2017,5/2/2017
"1,393",2011,2,2,0,Attached,"$203,715.00",$146.24,"$200,000.00",$143.58,"1,393",$143.58,11/9/2011,11/16/2011
"1,425",2011,2,2,0,Attached,"$210,000.00",$147.37,"$200,000.00",$140.35,"1,425",$140.35,11/7/2011,1/19/2012
"1,182",2016,1,1,1,Condo,"$225,000.00",$190.36,"$200,000.00",$169.20,"1,182",$169.20,9/23/2015,2/17/2016
"1,344",2007,2,2,0,Condo,"$225,000.00",$167.41,"$200,000.00",$148.81,"1,344",$148.81,5/25/2017,8/3/2017
"1,106",1992,2,2,0,Attached,"$190,000.00",$171.79,"$200,001.00",$180.83,"1,106",$180.83,5/16/2018,5/24/2018
"1,959",2007,3,3,1,Attached,"$200,030.00",$102.11,"$200,030.00",$102.11,"1,959",$102.11,5/25/2007,9/4/2007
"1,750",2011,2,2,1,Attached,"$189,325.00",$108.19,"$200,040.00",$114.31,"1,750",$114.31,9/15/2011,4/27/2012
"1,634",2013,3,2,1,Attached,"$208,090.00",$127.35,"$200,090.00",$122.45,"1,634",$122.45,7/27/2013,8/30/2013
"1,959",2006,4,3,1,Attached,"$200,150.00",$102.17,"$200,150.00",$102.17,"1,959",$102.17,5/31/2006,11/16/2006
"1,716",2014,2,3,1,Attached,"$199,565.00",$116.30,"$200,215.00",$116.68,"1,716",$116.68,6/24/2014,9/30/2014
"1,742",2006,3,2,2,Attached,"$201,075.00",$115.43,"$200,245.00",$114.95,"1,742",$114.95,5/10/2006,9/2/2006
"1,717",2014,2,3,1,Attached,"$200,290.00",$116.65,"$200,290.00",$116.65,"1,717",$116.65,3/15/2014,11/24/2014
"1,697",2007,2,2,1,Attached,"$205,000.00",$120.80,"$200,500.00",$118.15,"1,697",$118.15,5/7/2015,7/13/2015
"2,108",1996,4,2,1,Detached,"$199,900.00",$94.83,"$200,500.00",$95.11,"2,108",$95.11,10/25/2002,9/25/2003
"1,765",2011,3,2,1,Attached,"$199,000.00",$112.75,"$200,875.00",$113.81,"1,765",$113.81,4/21/2011,10/14/2011
"1,735",2013,3,2,1,Attached,"$202,900.00",$116.95,"$200,900.00",$115.79,"1,735",$115.79,4/10/2013,7/10/2013
"1,661",2009,3,2,1,Attached,"$197,432.00",$118.86,"$200,989.00",$121.01,"1,661",$121.00,7/30/2009,1/14/2010
"2,000",2007,3,2,1,Attached,"$209,900.00",$104.95,"$201,000.00",$100.50,"2,000",$100.50,3/4/2010,4/8/2011
"1,904",1999,3,2,1,Attached,"$204,900.00",$107.62,"$201,000.00",$105.57,"1,904",$105.57,8/22/2005,2/6/2006
"1,850",1999,3,2,1,Attached,"$200,000.00",$108.11,"$201,000.00",$108.65,"1,850",$108.65,6/13/2013,8/22/2013
"2,030",2007,3,3,1,Attached,"$204,900.00",$100.94,"$201,000.00",$99.01,"2,030",$99.01,8/15/2014,10/14/2014
"1,415",2006,2,2,1,Attached,"$199,500.00",$140.99,"$201,000.00",$142.05,"1,415",$142.05,1/29/2018,2/16/2018
"2,203",1994,3,2,1,Detached,"$204,900.00",$93.01,"$201,000.00",$91.24,"2,203",$91.24,8/10/2002,11/5/2002
"2,153",1996,3,2,1,Detached,"$205,000.00",$95.22,"$201,000.00",$93.36,"2,153",$93.36,5/1/2003,8/30/2003
"1,932",2009,3,2,1,Attached,"$194,124.00",$100.48,"$201,307.00",$104.20,"1,932",$104.20,6/11/2009,11/13/2009
"1,661",2009,3,2,1,Attached,"$194,900.00",$117.34,"$201,308.00",$121.20,"1,661",$121.20,10/12/2009,3/11/2010
"2,001",2008,3,2,1,Attached,"$215,485.00",$107.69,"$201,500.00",$100.70,"2,001",$100.70,1/24/2009,3/5/2009
"1,959",2006,4,3,1,Attached,"$201,635.00",$102.93,"$201,665.00",$102.94,"1,959",$102.94,12/31/2005,6/1/2006
"1,959",2006,4,2,1,Attached,"$201,795.00",$103.01,"$201,795.00",$103.01,"1,959",$103.01,6/7/2006,6/25/2007
"1,393",2009,2,2,0,Attached,"$218,675.00",$156.98,"$201,819.00",$144.88,"1,393",$144.88,8/22/2009,11/16/2009
"1,340",2010,2,2,0,Detached,"$216,600.00",$161.64,"$201,830.00",$150.62,"1,340",$150.62,2/26/2010,7/21/2010
"1,959",2006,3,3,1,Attached,"$201,935.00",$103.08,"$201,935.00",$103.08,"1,959",$103.08,6/7/2006,2/3/2007
"1,890",2004,3,3,1,Attached,"$205,000.00",$108.47,"$202,000.00",$106.88,"1,890",$106.88,8/20/2007,5/16/2008
"1,646",2012,3,3,1,Attached,"$210,000.00",$127.58,"$202,000.00",$122.72,"1,646",$122.72,9/9/2015,11/4/2015
"1,764",2013,3,3,1,Attached,"$199,000.00",$112.81,"$202,000.00",$114.51,"1,764",$114.51,6/24/2015,8/7/2015
"2,025",2006,4,3,1,Attached,"$205,000.00",$101.23,"$202,000.00",$99.75,"2,025",$99.75,12/1/2006,1/9/2007
"1,700",2012,2,2,1,Attached,"$205,000.00",$120.59,"$202,000.00",$118.82,"1,700",$118.82,1/28/2016,5/9/2016
"1,717",2014,2,3,1,Attached,"$205,315.00",$119.58,"$202,000.00",$117.65,"1,717",$117.65,9/30/2014,11/19/2014
"1,500",2010,2,2,1,Attached,"$204,900.00",$136.60,"$202,000.00",$134.67,"1,500",$134.67,5/27/2016,7/11/2016
"2,003",2007,3,3,1,Attached,"$200,000.00",$99.85,"$202,000.00",$100.85,"2,003",$100.85,5/6/2013,8/12/2013
"1,634",2013,3,2,1,Attached,"$208,590.00",$127.66,"$202,000.00",$123.62,"1,634",$123.62,12/8/2013,2/26/2014
"1,790",2007,3,2,1,Attached,"$198,900.00",$111.12,"$202,000.00",$112.85,"1,790",$112.85,8/22/2013,11/6/2013
"1,728",2013,2,2,1,Attached,"$200,000.00",$115.74,"$202,000.00",$116.90,"1,728",$116.90,8/31/2015,10/20/2015
"1,570",2009,3,2,1,Attached,"$210,000.00",$133.76,"$202,000.00",$128.66,"1,570",$128.66,1/25/2013,4/15/2013
"1,423",1995,3,2,0,Detached,"$200,000.00",$140.55,"$202,000.00",$141.95,"1,423",$141.95,7/20/2013,9/4/2013
"1,502",1994,3,2,1,Detached,"$204,900.00",$136.42,"$202,000.00",$134.49,"1,502",$134.49,6/19/2006,8/21/2006
"1,529",1995,3,2,1,Detached,"$204,500.00",$133.75,"$202,000.00",$132.11,"1,529",$132.11,2/11/2007,5/19/2007
"1,570",1996,3,2,1,Detached,"$204,900.00",$130.51,"$202,000.00",$128.66,"1,570",$128.66,2/12/2007,4/5/2007
"1,496",1994,3,2,1,Detached,"$204,900.00",$136.97,"$202,000.00",$135.03,"1,496",$135.03,3/12/2007,7/13/2007
"1,979",1997,3,2,1,Detached,"$216,500.00",$109.40,"$202,000.00",$102.07,"1,979",$102.07,8/13/2004,12/31/2004
"1,393",2009,2,2,0,Detached,"$202,000.00",$145.01,"$202,000.00",$145.01,"1,393",$145.01,2/7/2012,3/30/2012
"1,393",2011,2,2,0,Attached,"$206,700.00",$148.38,"$202,050.00",$145.05,"1,393",$145.05,7/10/2011,11/25/2011
"1,717",2014,2,3,1,Attached,"$202,240.00",$117.79,"$202,240.00",$117.79,"1,717",$117.79,8/20/2014,1/30/2015
"1,904",1999,3,2,1,Attached,"$203,900.00",$107.09,"$202,250.00",$106.22,"1,904",$106.22,8/27/2007,10/8/2007
"1,614",2009,3,2,1,Detached,"$202,490.00",$125.46,"$202,490.00",$125.46,"1,614",$125.46,10/24/2009,11/20/2009
"1,938",2007,4,3,1,Attached,"$204,000.00",$105.26,"$202,500.00",$104.49,"1,938",$104.49,4/10/2014,5/16/2014
"1,768",2008,3,3,1,Attached,"$202,500.00",$114.54,"$202,500.00",$114.54,"1,768",$114.54,10/30/2015,1/7/2016
"1,728",2010,3,2,1,Attached,"$209,000.00",$120.95,"$202,500.00",$117.19,"1,728",$117.19,3/3/2014,4/28/2014
"1,718",2009,3,2,1,Attached,"$205,000.00",$119.32,"$202,500.00",$117.87,"1,718",$117.87,1/2/2014,3/14/2014
"1,781",2007,3,3,1,Attached,"$205,000.00",$115.10,"$202,500.00",$113.70,"1,781",$113.70,11/28/2015,12/17/2015
"1,344",1996,3,2,1,Detached,"$219,900.00",$163.62,"$202,500.00",$150.67,"1,344",$150.67,4/27/2009,6/29/2009
"1,581",2010,2,2,1,Attached,"$199,900.00",$126.44,"$202,900.00",$128.34,"1,581",$128.34,11/25/2014,12/30/2014
"1,345",1995,3,2,1,Detached,"$204,900.00",$152.34,"$202,900.00",$150.86,"1,345",$150.86,1/20/2008,2/29/2008
"1,800",2008,3,2,1,Attached,"$205,000.00",$113.89,"$203,000.00",$112.78,"1,800",$112.78,9/22/2009,4/23/2010
"1,637",2009,3,2,1,Attached,"$207,500.00",$126.76,"$203,000.00",$124.01,"1,637",$124.01,7/29/2014,9/17/2014
"1,792",2005,4,2,2,Attached,"$212,900.00",$118.81,"$203,000.00",$113.28,"1,792",$113.28,3/2/2007,7/27/2007
"1,587",1996,2,2,0,Attached,"$209,900.00",$132.26,"$203,000.00",$127.91,"1,587",$127.91,12/30/2003,4/30/2004
"2,018",2002,3,2,1,Attached,"$219,500.00",$108.77,"$203,000.00",$100.60,"2,018",$100.59,5/13/2013,5/30/2013
"1,759",2011,3,3,1,Attached,"$199,999.00",$113.70,"$203,000.00",$115.41,"1,759",$115.41,5/2/2016,6/10/2016
"1,417",2009,3,2,1,Attached,"$199,900.00",$141.07,"$203,000.00",$143.26,"1,417",$143.26,10/19/2016,11/15/2016
"1,497",1995,3,2,0,Detached,"$224,900.00",$150.23,"$203,000.00",$135.61,"1,497",$135.60,7/12/2010,9/3/2010
"1,351",1996,3,2,1,Detached,"$212,000.00",$156.92,"$203,000.00",$150.26,"1,351",$150.26,12/11/2014,2/6/2015
"1,716",2014,2,3,1,Attached,"$208,490.00",$121.50,"$203,090.00",$118.35,"1,716",$118.35,8/20/2014,10/23/2014
"1,400",2004,3,2,0,Condo,"$199,900.00",$142.79,"$203,100.00",$145.07,"1,400",$145.07,4/27/2004,10/7/2005
"1,959",2006,4,3,1,Attached,"$203,355.00",$103.81,"$203,385.00",$103.82,"1,959",$103.82,5/30/2006,9/18/2006
"1,750",2011,3,2,1,Attached,"$195,000.00",$111.43,"$203,395.00",$116.23,"1,750",$116.23,3/25/2011,10/21/2011
"1,393",2010,2,2,0,Attached,"$224,500.00",$161.16,"$203,400.00",$146.02,"1,393",$146.02,1/12/2010,1/28/2010
"1,637",2004,3,2,1,Attached,"$204,900.00",$125.17,"$203,500.00",$124.31,"1,637",$124.31,4/24/2013,6/3/2013
"1,796",2011,3,3,1,Attached,"$200,000.00",$111.36,"$203,500.00",$113.31,"1,796",$113.31,9/30/2015,11/5/2015
"1,615",2010,3,2,0,Detached,"$219,900.00",$136.16,"$203,500.00",$126.01,"1,615",$126.01,10/3/2011,11/15/2011
"1,400",2004,3,2,0,Condo,"$199,900.00",$142.79,"$203,700.00",$145.50,"1,400",$145.50,4/27/2004,8/30/2005
"1,959",2006,4,3,1,Attached,"$203,865.00",$104.07,"$203,865.00",$104.07,"1,959",$104.07,2/3/2006,7/13/2006
"1,564",2011,3,2,1,Attached,"$200,885.00",$128.44,"$203,885.00",$130.36,"1,564",$130.36,2/28/2011,10/10/2011
"1,654",2009,2,2,1,Attached,"$199,900.00",$120.86,"$203,900.00",$123.28,"1,654",$123.28,8/18/2015,10/14/2015
"1,252",1995,3,2,1,Detached,"$208,900.00",$166.85,"$203,900.00",$162.86,"1,252",$162.86,4/3/2007,5/10/2007
"1,393",2011,2,2,0,Attached,"$208,900.00",$149.96,"$203,900.00",$146.38,"1,393",$146.37,7/7/2011,8/26/2011
"1,866",2010,3,3,1,Attached,"$206,000.00",$110.40,"$204,000.00",$109.32,"1,866",$109.32,3/3/2016,4/18/2016
"1,542",1997,2,2,0,Attached,"$210,000.00",$136.19,"$204,000.00",$132.30,"1,542",$132.30,9/13/2013,12/23/2013
"1,903",1999,3,2,1,Attached,"$215,000.00",$112.98,"$204,000.00",$107.20,"1,903",$107.20,5/18/2008,7/28/2008
"1,349",1997,3,2,1,Detached,"$209,900.00",$155.60,"$204,000.00",$151.22,"1,349",$151.22,6/17/2009,10/22/2009
"1,532",1996,3,2,1,Detached,"$207,859.00",$135.68,"$204,000.00",$133.16,"1,532",$133.16,10/15/2007,12/6/2007
"1,486",1996,3,2,1,Detached,"$202,500.00",$136.27,"$204,000.00",$137.28,"1,486",$137.28,3/15/2007,5/21/2007
"1,525",1997,3,2,1,Detached,"$204,500.00",$134.10,"$204,000.00",$133.77,"1,525",$133.77,1/15/2007,2/19/2007
"1,250",2008,2,2,0,Detached,"$215,000.00",$172.00,"$204,000.00",$163.20,"1,250",$163.20,11/30/2011,2/7/2012
"1,695",2007,2,2,1,Attached,"$204,039.00",$120.38,"$204,039.00",$120.38,"1,695",$120.38,3/28/2007,5/31/2007
"1,615",2014,2,3,1,Attached,"$212,165.00",$131.37,"$204,165.00",$126.42,"1,615",$126.42,8/20/2014,11/14/2014
"1,380",1997,3,2,1,Detached,"$205,000.00",$148.55,"$204,250.00",$148.01,"1,380",$148.01,10/2/2009,3/12/2010
"2,034",2004,3,2,1,Condo,"$199,900.00",$98.28,"$204,275.00",$100.43,"2,034",$100.43,4/28/2004,1/26/2005
"2,014",2006,4,3,1,Attached,"$204,000.00",$101.29,"$204,300.00",$101.44,"2,014",$101.44,6/8/2014,7/10/2014
"1,735",2013,3,2,1,Attached,"$205,900.00",$118.67,"$204,400.00",$117.81,"1,735",$117.81,4/8/2013,7/12/2013
"1,615",2014,2,3,1,Attached,"$209,465.00",$129.70,"$204,465.00",$126.60,"1,615",$126.60,3/11/2014,4/30/2014
"1,722",2007,3,2,1,Attached,"$209,000.00",$121.37,"$204,465.00",$118.74,"1,722",$118.74,7/3/2015,7/30/2015
"1,682",2006,2,2,1,Attached,"$204,500.00",$121.58,"$204,500.00",$121.58,"1,682",$121.58,6/19/2015,9/2/2015
"2,093",1997,3,2,1,Detached,"$209,900.00",$100.29,"$204,500.00",$97.71,"2,093",$97.71,3/3/2003,4/22/2003
"1,409",1995,3,2,1,Detached,"$204,900.00",$145.42,"$204,500.00",$145.14,"1,409",$145.14,6/18/2007,7/27/2007
"1,959",2008,4,3,1,Attached,"$209,900.00",$107.15,"$204,510.00",$104.40,"1,959",$104.40,2/3/2008,7/14/2008
"1,615",2014,2,3,1,Attached,"$204,565.00",$126.67,"$204,565.00",$126.67,"1,615",$126.67,10/11/2013,8/29/2014
"1,959",2006,3,3,1,Attached,"$195,550.00",$99.82,"$204,580.00",$104.43,"1,959",$104.43,6/5/2006,10/27/2006
"1,836",2003,4,3,0,Attached,"$206,900.00",$112.69,"$204,600.00",$111.44,"1,836",$111.44,7/7/2003,6/1/2004
"1,836",2003,4,3,0,Attached,"$206,900.00",$112.69,"$204,900.00",$111.60,"1,836",$111.60,7/9/2003,5/29/2004
"1,836",2003,4,3,0,Attached,"$206,900.00",$112.69,"$204,900.00",$111.60,"1,836",$111.60,7/7/2003,3/28/2004
"1,746",1997,3,2,1,Detached,"$204,900.00",$117.35,"$204,900.00",$117.35,"1,746",$117.35,8/13/2005,11/11/2005
"1,661",1994,3,2,1,Detached,"$204,900.00",$123.36,"$204,900.00",$123.36,"1,661",$123.36,4/5/2006,5/12/2006
"1,490",1995,3,2,0,Detached,"$215,000.00",$144.30,"$204,900.00",$137.52,"1,490",$137.52,5/20/2007,7/30/2007
"1,374",1994,3,2,1,Detached,"$204,900.00",$149.13,"$204,900.00",$149.13,"1,374",$149.13,4/30/2007,8/20/2007
"1,742",2006,3,2,2,Attached,"$209,950.00",$120.52,"$204,930.00",$117.64,"1,742",$117.64,9/12/2006,12/19/2006
"1,614",2010,3,2,1,Detached,"$212,340.00",$131.56,"$204,990.00",$127.01,"1,614",$127.01,5/4/2010,6/29/2010
